,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,MI,DZ,FU,FG,BC,FG+,TS,SN,HZ,SQ,BR,RA,GR,VC,rel_humid,tavg_change,tavg_lag5,tavg_lag14,tavg_lag28,rel_humid_lag5,rel_humid_lag14,rel_humid_lag28,avgspeed_lag5,avgspeed_lag14,avgspeed_lag28,preciptotal_lag5,preciptotal_lag14,preciptotal_lag28
1140,2013-06-06,64,53,59,-7,49,53,6,0,417,1923,0.1,29.2,29.9,8.95,3,9.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.38060071148736,-15.0,59.0,61.857142857142854,62.17857142857143,54.319840463339936,59.40409233865359,52.42978000386064,7.090000000000001,8.710714285714285,9.242857142857144,0.023999999999999924,0.18785714285714286,0.19142857142857145
1141,2013-06-07,68,53,60,-5,44,52,4,0,417,1924,0.0,29.23,29.92,9.15,2,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.41863642574121,-11.0,60.2,62.642857142857146,62.67857142857143,47.575039479351105,62.14098193485089,51.441796645076316,7.609999999999999,8.782142857142857,9.2125,0.021999999999999926,0.18785714285714286,0.18857142857142858
1142,2013-06-08,74,49,62,-4,42,53,3,0,417,1925,0.0,29.28,29.96,4.7,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.85839776730566,-8.0,61.4,63.42857142857143,63.035714285714285,46.7887743361552,63.07479007154573,51.945945911588694,7.83,8.860714285714286,8.983928571428573,0.021999999999999926,0.18785714285714286,0.18857142857142858
1143,2013-06-09,81,56,69,3,54,61,0,4,416,1925,0.01,29.18,29.88,6.55,15,8.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.44523648197335,15.0,63.0,64.35714285714286,63.857142857142854,50.48158415899262,64.09278919645227,55.20423406385358,8.26,9.010714285714284,8.921428571428573,0.023999999999999924,0.1871428571428571,0.18892857142857142
1144,2013-06-10,75,60,68,1,62,64,0,3,416,1926,0.55,29.11,29.78,2.35,5,4.35,0,0,0,1,0,0,1,0,1,0,1,1,0,1,84.42709016931357,12.0,63.6,65.0,64.5,57.90599231116422,64.4933585638815,58.42674646795546,7.4799999999999995,8.7,8.858928571428573,0.13199999999999995,0.21142857142857144,0.20857142857142857
1145,2013-06-11,83,60,72,5,61,66,0,7,416,1926,0.12,29.17,29.85,2.85,24,4.3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,74.24836672951288,11.0,66.2,65.35714285714286,64.5,59.879545514769326,63.41504606013327,59.5725324846703,6.470000000000001,8.275,8.598214285714286,0.13599999999999995,0.13428571428571429,0.21285714285714286
1146,2013-06-12,86,63,75,7,64,67,0,10,416,1927,0.5,29.04,29.74,3.0,6,6.9,0,0,0,0,0,0,1,0,1,0,1,1,0,0,76.20151324366789,10.0,69.2,65.42857142857143,64.60714285714286,66.23612087835465,63.45931844060556,60.788073734033524,5.94,8.128571428571428,8.525,0.23599999999999993,0.16857142857142857,0.2307142857142857
1147,2013-06-13,72,58,66,-2,53,59,0,1,416,1927,0.0,29.26,29.92,12.15,2,12.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.556425381774105,7.0,70.0,64.85714285714286,64.53571428571429,71.97572640124835,62.277046829973,61.70086974922464,7.380000000000001,8.017857142857142,8.794642857142858,0.23599999999999993,0.14714285714285716,0.2307142857142857
1148,2013-06-14,77,56,67,-1,50,57,0,2,416,1928,0.0,29.37,30.04,6.3,5,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.392640517589975,7.0,69.6,64.57142857142857,64.64285714285714,70.36520720837167,60.14064777830835,61.981494497274305,7.220000000000001,7.692857142857142,8.844642857142857,0.23399999999999993,0.12857142857142856,0.23035714285714287
1149,2013-06-15,80,59,70,2,61,64,0,5,416,1928,0.15,29.24,29.95,5.6,21,7.45,0,0,0,0,0,0,1,0,0,0,1,1,0,0,77.82155986273834,8.0,70.0,64.57142857142857,64.71428571428571,69.04410114705664,60.14064777830835,62.41319328278016,7.839999999999999,7.335714285714286,8.869642857142857,0.15399999999999994,0.10357142857142855,0.23571428571428574
1150,2013-06-16,84,69,77,8,62,67,0,12,416,1929,0.0,29.2,29.88,8.45,25,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.85418033862713,8.0,71.0,66.21428571428571,64.85714285714286,67.96526386887948,59.477186277804186,62.36358178600028,8.85,7.507142857142857,8.923214285714286,0.12999999999999995,0.10285714285714284,0.23571428571428574
1151,2013-06-17,88,60,74,5,55,63,0,9,416,1929,0.06,29.21,29.88,3.8,28,8.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,57.07335495623583,6.0,70.8,67.5,64.71428571428571,64.13963221139306,60.78315995444351,62.21794014546304,9.120000000000001,7.782142857142857,8.716071428571428,0.04199999999999993,0.10714285714285712,0.19607142857142854
1152,2013-06-18,70,56,64,-6,52,56,1,0,416,1929,0.0,29.34,30.01,11.75,2,12.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,64.17732701167421,-8.0,70.4,67.71428571428571,64.39285714285714,64.26381253737308,62.29716992900694,61.83386563004836,8.98,8.174999999999999,8.700000000000001,0.04199999999999993,0.10714285714285712,0.18249999999999997
1153,2013-06-19,75,55,65,-5,46,55,0,0,416,1930,0.0,29.42,30.1,6.15,7,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.251464181645076,-10.0,70.0,67.71428571428571,64.42857142857143,62.435577270184105,62.07905669852047,60.367705292727294,8.819999999999999,8.089285714285714,8.653571428571428,0.04199999999999993,0.10642857142857141,0.14678571428571427
1154,2013-06-20,86,59,72,2,57,64,0,7,416,1930,0.0,29.42,30.1,5.55,11,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.57347281815369,6.0,70.4,68.64285714285714,65.25,59.78595986126718,62.09283327756807,60.74846280811083,8.64,7.889285714285714,8.3,0.011999999999999933,0.09928571428571428,0.14357142857142854
1155,2013-06-21,83,69,76,6,64,67,0,11,416,1930,0.45,29.36,30.04,7.5,19,9.55,0,0,0,0,0,0,1,0,0,0,1,1,0,0,74.62805957382776,9.0,70.2,69.78571428571429,66.21428571428571,60.940735708307294,64.25064921671711,63.19581557578399,8.68,7.889285714285714,8.335714285714285,0.10199999999999994,0.13142857142857142,0.15964285714285714
1156,2013-06-22,81,68,75,5,66,69,0,10,417,1931,0.02,29.34,30.01,3.95,21,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.61296019672177,5.0,70.4,70.71428571428571,67.07142857142857,65.64865675640449,67.51883224738968,65.29681115946771,8.65,8.075000000000001,8.467857142857143,0.09399999999999994,0.13285714285714284,0.16035714285714286
1157,2013-06-23,88,67,78,8,67,70,0,13,417,1931,0.42,29.3,29.97,10.0,20,10.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,77.89800192300092,1.0,73.2,71.35714285714286,67.85714285714286,68.39279173866983,68.69402977889165,66.39340948767196,8.35,8.207142857142857,8.608928571428573,0.17799999999999994,0.16214285714285714,0.17464285714285716
1158,2013-06-24,87,67,77,6,66,69,0,12,417,1931,0.16,29.28,29.96,9.7,22,10.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,77.3578522791343,3.0,75.6,72.0,68.5,75.01406935816767,68.18908421530742,66.34122138959445,9.040000000000001,8.646428571428572,8.673214285714286,0.2099999999999999,0.13428571428571426,0.17285714285714288
1159,2013-06-25,86,68,77,6,68,71,0,12,417,1931,0.02,29.17,29.86,4.85,20,7.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,81.55460551884958,13.0,76.6,72.35714285714286,68.85714285714286,78.41029589830686,68.71095841454577,66.06300223733952,9.28,8.892857142857142,8.583928571428572,0.2139999999999999,0.12714285714285714,0.13071428571428573
1160,2013-06-26,80,67,74,3,66,68,0,9,418,1931,0.84,29.08,29.76,2.4,17,8.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,82.35676800971503,9.0,76.2,72.28571428571429,68.85714285714286,79.95603758548431,69.15061946926342,66.30496895493448,9.01,8.985714285714286,8.557142857142859,0.2919999999999999,0.1514285714285714,0.16
1161,2013-06-27,90,65,78,7,66,69,0,13,418,1931,0.76,29.04,29.72,6.65,29,7.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75.83644314374015,6.0,76.8,73.14285714285714,69.0,79.00073417488798,70.02776359511813,66.15240521254556,8.790000000000001,8.578571428571427,8.298214285714286,0.43999999999999995,0.2057142857142857,0.17642857142857143
1162,2013-06-28,83,67,75,4,60,65,0,10,419,1931,0.08,28.94,29.62,9.75,30,10.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.26230927156584,-1.0,76.2,73.71428571428571,69.14285714285714,76.87359564460098,71.01845422040212,65.57955099935523,8.76,8.757142857142858,8.225,0.372,0.21142857142857144,0.17
1163,2013-06-29,72,64,68,-3,59,62,0,3,419,1931,0.0,29.0,29.66,11.85,1,12.15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,76.48632580261594,-7.0,74.4,73.57142857142857,69.07142857142857,76.69929034929729,70.92308035896481,65.53186406863657,9.09,9.092857142857143,8.214285714285714,0.33999999999999997,0.2007142857142857,0.15214285714285714
1164,2013-06-30,76,63,70,-2,52,59,0,5,419,1931,0.0,29.22,29.87,13.9,1,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.75030780422002,-8.0,73.0,73.07142857142857,69.64285714285714,71.33843080637139,69.91566089222144,64.69642358501281,10.35,9.428571428571429,8.467857142857143,0.33599999999999997,0.2007142857142857,0.15178571428571427
1165,2013-07-01,75,60,67,-4,50,58,0,2,420,1931,0.0,29.34,30.02,13.2,3,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.392640517589975,-10.0,71.6,72.57142857142857,70.03571428571429,65.54560530794637,69.65275271803246,65.21795633623798,11.3,9.764285714285714,8.773214285714285,0.16799999999999993,0.19642857142857142,0.15178571428571427
1166,2013-07-02,68,61,64,-7,52,57,0,0,420,1931,0.01,29.36,30.04,11.5,3,11.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.17732701167421,-13.0,68.8,72.57142857142857,70.14285714285714,63.21378208153319,69.65275271803246,65.9749613235197,12.25,9.74642857142857,8.960714285714285,0.017999999999999933,0.19714285714285712,0.15214285714285714
1167,2013-07-03,73,60,67,-5,60,62,0,2,421,1931,0.05,29.35,30.04,1.35,19,4.75,0,1,0,0,0,0,1,0,1,0,1,1,0,0,81.2303906490311,-7.0,67.2,72.71428571428571,70.21428571428571,66.00739835702623,72.29410460856002,67.18658065354025,11.13,9.582142857142857,8.835714285714285,0.011999999999999934,0.20071428571428568,0.15357142857142855
1168,2013-07-04,83,58,71,-1,60,64,0,6,422,1930,0.0,29.38,30.05,5.85,19,6.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,73.53003809478743,-7.0,67.8,72.64285714285714,70.64285714285714,65.41614081546054,72.93385927117673,67.51334627437238,9.98,9.571428571428571,8.730357142857143,0.011999999999999934,0.20071428571428568,0.15
1169,2013-07-05,86,61,74,2,60,66,0,9,422,1930,0.0,29.36,30.04,4.4,19,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.71731774838511,-1.0,68.6,72.5,71.14285714285714,68.20954280429355,72.51166342650224,68.38115632160967,8.24,9.271428571428572,8.580357142857142,0.011999999999999934,0.16857142857142854,0.15
1170,2013-07-06,82,68,75,3,64,68,0,10,423,1930,0.0,29.32,30.01,4.75,19,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.20151324366789,7.0,70.2,72.5,71.60714285714286,72.77131734950913,72.19656007271269,69.85769616005118,6.69,9.064285714285715,8.569642857142856,0.011999999999999934,0.1671428571428571,0.15
1171,2013-07-07,88,70,79,7,66,71,0,14,423,1930,0.0,29.3,29.96,7.3,21,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3797748226181,9.0,73.2,72.57142857142857,71.96428571428571,74.81180691169791,71.94525813697105,70.31964395793135,5.84,8.85,8.528571428571428,0.009999999999999934,0.13714285714285712,0.14964285714285713
1172,2013-07-08,86,70,78,5,70,73,0,13,424,1929,0.67,29.28,29.95,8.9,22,9.45,0,0,0,0,0,0,1,0,0,0,1,1,0,0,84.02949275673897,11.0,75.4,72.64285714285714,72.32142857142857,75.3716273332395,72.42180388537139,70.3054440503394,6.779999999999999,8.775,8.710714285714285,0.13399999999999995,0.17357142857142854,0.15392857142857141
1173,2013-07-09,85,74,79,6,73,75,0,14,425,1929,0.01,29.22,29.91,7.9,23,8.3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,88.35209325451832,15.0,77.0,72.78571428571429,72.57142857142857,78.33603836518566,72.90733872363344,70.8091485690896,7.159999999999999,8.814285714285713,8.85357142857143,0.13599999999999995,0.17285714285714285,0.15
1174,2013-07-10,86,66,76,3,65,69,0,11,425,1929,0.0,29.23,29.88,4.85,18,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7929325857348,9.0,77.4,72.92857142857143,72.60714285714286,79.9511613326556,72.50992190763485,70.83027068844913,7.720000000000001,8.810714285714287,8.898214285714285,0.13599999999999995,0.11285714285714285,0.13214285714285715
1175,2013-07-11,80,63,72,0,53,61,0,7,426,1928,0.0,29.39,30.06,6.4,3,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.725866916588586,1.0,76.8,72.5,72.82142857142857,75.65603206723975,71.00202360569546,70.5148936004068,8.169999999999998,8.842857142857143,8.710714285714285,0.13599999999999995,0.05857142857142856,0.13214285714285715
1176,2013-07-12,82,59,71,-2,53,61,0,6,427,1928,0.0,29.41,30.1,4.05,8,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.008939514094166,-3.0,75.2,72.21428571428571,72.96428571428571,71.98186500553496,70.19821148016176,70.60833285028194,7.6899999999999995,8.467857142857143,8.6125,0.13599999999999995,0.052857142857142846,0.13214285714285715
1177,2013-07-13,83,64,74,1,58,65,0,9,428,1927,0.0,29.44,30.12,6.6,9,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.09056803636842,-1.0,74.4,72.64285714285714,73.10714285714286,67.99408006146083,69.31280021114408,70.11794028505444,7.26,8.121428571428572,8.607142857142858,0.0019999999999999333,0.052857142857142846,0.12678571428571428
1178,2013-07-14,88,72,80,7,66,70,0,15,428,1927,0.0,29.49,30.16,7.45,8,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.98380101487616,1.0,74.6,73.35714285714286,73.21428571428571,64.92042161353241,70.61519258333381,70.26542673777762,7.209999999999999,7.692857142857143,8.560714285714287,0.0,0.052857142857142846,0.12678571428571428
1179,2013-07-15,90,73,81,7,71,74,0,16,429,1926,0.06,29.54,30.22,4.65,8,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.29930309103946,3.0,75.6,74.35714285714286,73.46428571428571,65.82169571459335,72.60852562429449,71.13063917116347,6.710000000000001,7.171428571428572,8.467857142857143,0.011999999999999933,0.05714285714285713,0.12678571428571428
1180,2013-07-16,92,75,84,10,71,75,0,19,430,1925,0.0,29.58,30.24,6.6,22,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.09164628652336,5.0,78.0,75.78571428571429,74.17857142857143,70.29485158858031,73.53097700106943,71.59186485955094,6.63,6.835714285714286,8.29107142857143,0.011999999999999933,0.05642857142857142,0.12678571428571428
1181,2013-07-17,94,76,85,11,71,75,0,20,431,1925,0.0,29.54,30.22,6.45,25,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7949470197228,9.0,80.8,77.07142857142857,74.89285714285714,74.25205308970604,73.1427310275474,72.71841781805371,7.010000000000001,6.996428571428572,8.289285714285715,0.011999999999999933,0.05285714285714284,0.12678571428571428
1182,2013-07-18,95,78,87,13,71,76,0,22,432,1924,0.0,29.34,30.04,8.0,23,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.34300658795443,15.0,83.4,78.21428571428571,75.42857142857143,76.10254080002323,73.12937163420219,73.03161545268945,7.3,7.164285714285714,8.367857142857144,0.011999999999999933,0.05285714285714284,0.12678571428571428
1183,2013-07-19,96,73,85,11,69,75,0,20,433,1923,0.3,29.14,29.82,13.35,24,13.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,72.21788155980914,14.0,84.4,79.0,75.75,75.94935690900982,73.37941190644676,72.94553766647451,8.48,7.778571428571429,8.525,0.07199999999999993,0.07428571428571427,0.12142857142857144
1184,2013-07-20,88,71,80,6,63,69,0,15,433,1923,0.03,29.2,29.86,4.3,2,7.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.97979875147334,6.0,84.2,79.35714285714286,75.92857142857143,73.08545604109659,72.72071801414715,72.45863904342991,8.82,7.932142857142857,8.498214285714287,0.06599999999999992,0.07642857142857142,0.12178571428571429
1185,2013-07-21,88,70,79,5,64,69,0,14,434,1922,0.0,29.21,29.88,2.85,9,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.30943141618138,-1.0,83.2,79.35714285714286,75.96428571428571,71.7290130670282,72.42997919940167,72.18761866818636,8.87,7.917857142857143,8.383928571428571,0.06599999999999992,0.07642857142857142,0.10678571428571429
1186,2013-07-22,88,71,80,6,65,70,0,15,435,1921,0.01,29.1,29.78,5.05,22,7.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,70.9911657321685,-1.0,82.2,79.5,76.07142857142857,70.76825680951734,71.49867012621806,71.96023700579472,8.95,7.771428571428571,8.273214285714285,0.06799999999999992,0.02928571428571427,0.10142857142857142
1187,2013-07-23,79,64,72,-2,59,64,0,7,436,1920,0.02,29.18,29.82,8.05,1,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.43222354340072,-12.0,79.2,79.0,75.89285714285714,69.9861002006066,70.14725086113823,71.52729479238583,9.440000000000001,7.978571428571429,8.396428571428572,0.07199999999999993,0.02999999999999998,0.10142857142857142
1188,2013-07-24,72,61,67,-7,49,57,0,2,437,1919,0.0,29.34,30.01,8.95,5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.539919845093884,-18.0,75.6,78.35714285714286,75.64285714285714,65.65050785766354,68.27203566537817,70.39097878650651,8.51,8.060714285714285,8.435714285714285,0.011999999999999933,0.02999999999999998,0.07142857142857142
1189,2013-07-25,81,57,69,-4,53,60,0,4,438,1918,0.0,29.36,30.05,3.4,23,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.783150535727856,-18.0,73.4,78.14285714285714,75.32142857142857,64.01117821451446,68.56184163817383,69.78193262193464,7.94,7.8500000000000005,8.346428571428572,0.005999999999999933,0.02999999999999998,0.04428571428571428
1190,2013-07-26,72,63,68,-6,59,62,0,3,439,1918,0.2,29.24,29.94,8.45,21,9.35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,76.48632580261594,-17.0,71.2,77.92857142857143,75.07142857142857,65.24655709180138,70.02451208735395,70.11136178375786,8.35,8.153571428571428,8.310714285714285,0.04599999999999994,0.04428571428571427,0.04857142857142858
1191,2013-07-27,66,56,61,-12,50,55,3,0,440,1917,0.0,29.2,29.9,9.65,30,10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.60277200663719,-19.0,67.4,77.0,74.82142857142857,63.76887834669511,69.98966951380173,69.6512348624729,9.06,8.414285714285715,8.267857142857142,0.043999999999999935,0.04428571428571427,0.04857142857142858
1192,2013-07-28,70,54,62,-11,48,54,2,0,441,1916,0.01,29.26,29.94,9.1,27,9.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.018278647831394,-17.0,65.4,75.71428571428571,74.53571428571429,60.88608936758125,68.70641791615567,69.66080524974474,8.709999999999999,8.514285714285714,8.10357142857143,0.04199999999999994,0.044999999999999984,0.04892857142857143
1193,2013-07-29,76,57,67,-7,54,59,0,2,442,1915,0.0,29.44,30.1,2.15,1,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.67649285300797,-13.0,65.4,74.71428571428571,74.53571428571429,63.71340396916405,67.51907432772485,70.06379997600966,8.32,8.635714285714284,7.903571428571428,0.04199999999999994,0.0407142857142857,0.04892857142857143
1194,2013-07-30,74,59,67,-7,57,61,0,2,443,1914,0.02,29.42,30.12,4.85,16,5.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.00836024240282,-5.0,65.0,73.5,74.64285714285714,66.55844591049905,67.2274110388591,70.37919401996426,8.489999999999998,8.514285714285714,7.675,0.04599999999999994,0.042142857142857135,0.04928571428571429
1195,2013-07-31,75,63,69,-4,63,65,0,4,444,1913,0.34,29.3,29.99,2.35,31,4.3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,84.88105252849651,2.0,65.2,72.35714285714286,74.71428571428571,68.23739125567516,67.87641857520008,70.50957480137374,7.4799999999999995,8.321428571428571,7.658928571428571,0.07399999999999993,0.06642857142857142,0.05964285714285714
1196,2013-08-01,81,61,71,-1,55,62,0,6,445,1911,0.0,29.26,29.95,6.9,29,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.070572915776644,2.0,67.2,71.21428571428571,74.71428571428571,67.73095143750307,66.99981617004453,70.06459390212335,6.779999999999999,8.22857142857143,7.696428571428572,0.07399999999999994,0.06642857142857142,0.05964285714285714
1197,2013-08-02,85,63,74,1,62,66,0,9,446,1910,0.52,29.19,29.87,3.6,26,7.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,73.30358314739468,6.0,69.6,70.42857142857143,74.71428571428571,71.3880123374157,67.07736628344348,70.22838909494513,6.4799999999999995,7.799999999999999,7.789285714285714,0.17599999999999993,0.08214285714285714,0.07821428571428571
1198,2013-08-03,80,65,73,0,54,62,0,8,447,1909,0.0,29.36,30.02,6.35,3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92845731191425,12.0,70.8,69.92857142857143,74.64285714285714,69.63840522919698,66.28798475204641,69.50435138309678,6.529999999999999,7.817857142857143,7.875,0.17599999999999993,0.07999999999999997,0.07821428571428571
1199,2013-08-04,74,60,67,-5,55,61,0,2,448,1908,0.01,29.46,30.14,6.0,6,7.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.46612165104192,5.0,70.8,69.07142857142857,74.21428571428571,68.52995751092479,66.08489119739359,69.25743519839763,6.93,7.821428571428571,7.869642857142857,0.17399999999999993,0.0807142857142857,0.07857142857142858
1200,2013-08-05,75,60,68,-4,57,61,0,3,449,1907,0.05,29.26,29.98,6.95,18,7.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.1339408147919,1.0,70.6,68.21428571428571,73.85714285714286,65.78053516818386,66.09508941758098,68.79687977189953,7.62,7.846428571428571,7.808928571428572,0.11599999999999995,0.08357142857142855,0.05642857142857143
1201,2013-08-06,84,67,76,3,66,69,0,11,450,1906,0.02,29.17,29.86,7.95,21,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.94841637522818,9.0,71.6,68.5,73.75,69.35610386007417,66.77481747699723,68.46103416906773,7.869999999999999,7.667857142857143,7.823214285714286,0.11999999999999993,0.08357142857142855,0.05678571428571429
1202,2013-08-07,90,68,79,6,67,71,0,14,451,1904,0.01,29.17,29.82,3.2,30,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.40173512861995,10.0,72.6,69.35714285714286,73.85714285714286,69.97573425631921,68.62208999724909,68.44706283131362,8.319999999999999,7.732142857142857,7.896428571428571,0.017999999999999936,0.08428571428571427,0.05714285714285715
1203,2013-08-08,78,67,73,0,55,62,0,8,452,1903,0.0,29.3,29.97,9.55,5,10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.34076552877316,2.0,72.6,69.64285714285714,73.89285714285714,70.458195899691,68.5904910681809,68.57616635317736,8.809999999999999,8.128571428571428,7.989285714285715,0.017999999999999936,0.08428571428571427,0.05714285714285715
1204,2013-08-09,83,60,72,-1,59,65,0,7,453,1902,0.0,29.31,29.98,4.8,27,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.43222354340072,-2.0,73.6,69.92857142857143,73.92857142857143,70.85141627816276,68.0866266210941,69.05556935422402,8.430000000000001,7.8500000000000005,8.001785714285715,0.015999999999999938,0.06999999999999998,0.05714285714285715
1205,2013-08-10,81,66,74,1,56,63,0,9,454,1900,0.0,29.35,30.08,5.65,5,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.42279558451921,1.0,74.8,70.85714285714286,73.92857142857143,68.50918723210823,67.78805687665711,68.8888631952294,8.27,7.564285714285715,7.989285714285715,0.005999999999999933,0.06999999999999998,0.05714285714285715
1206,2013-08-11,82,61,72,0,59,64,0,7,455,1859,0.01,29.38,30.06,3.0,25,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69.43222354340072,5.0,74.0,71.57142857142857,73.64285714285714,66.60594866574274,68.81762436919776,68.76202114267672,7.37,7.189285714285714,7.851785714285714,0.003999999999999933,0.06999999999999998,0.0575
1207,2013-08-12,83,68,76,3,64,68,0,11,456,1858,0.46,29.24,29.92,4.0,26,7.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,74.62805957382776,8.0,73.4,72.21428571428571,73.46428571428571,66.2512135547843,69.52845056354202,68.52376244563344,6.85,7.207142857142857,7.921428571428572,0.09399999999999994,0.10285714285714286,0.0717857142857143
1208,2013-08-13,70,60,65,-7,51,57,0,1,457,1856,0.0,29.4,30.06,9.95,2,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.38250121242006,-11.0,71.8,72.07142857142857,72.78571428571429,66.45956069151369,68.55517491854326,67.89129297870117,6.99,7.5928571428571425,8.053571428571429,0.09399999999999994,0.10142857142857142,0.0717857142857143
1209,2013-08-14,71,57,64,-7,49,56,0,0,458,1855,0.0,29.48,30.16,3.45,3,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.91919777547619,-15.0,70.2,71.71428571428571,72.03571428571429,63.55695553792877,66.41504243618466,67.14573050569237,7.31,7.789285714285714,8.055357142857144,0.09399999999999994,0.07714285714285715,0.0717857142857143
1210,2013-08-15,74,56,65,-6,51,58,0,0,459,1854,0.0,29.44,30.13,4.35,23,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.38250121242006,-8.0,68.4,71.28571428571429,71.25,63.548896663508934,66.2944658859449,66.6471410279947,6.909999999999999,7.610714285714286,7.919642857142857,0.09399999999999994,0.07714285714285715,0.0717857142857143
1211,2013-08-16,82,56,69,-2,51,60,0,4,500,1852,0.0,29.47,30.14,3.9,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.42317706597978,-3.0,67.8,70.92857142857143,70.67857142857143,60.34708736802476,64.87443688012956,65.97590158178653,7.169999999999999,7.435714285714286,7.617857142857143,0.09199999999999994,0.03999999999999999,0.06107142857142857
1212,2013-08-17,80,58,69,-2,55,62,0,4,501,1851,0.0,29.5,30.18,5.85,7,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.09549461488858,-5.0,66.4,70.64285714285714,70.28571428571429,58.24057437623692,65.45779668748487,65.87289071976565,6.92,7.346428571428571,7.582142857142856,0.0,0.03999999999999999,0.060000000000000005
1213,2013-08-18,81,60,71,-1,57,63,0,6,502,1849,0.0,29.44,30.14,3.95,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.08742697122403,-1.0,67.6,70.92857142857143,70.0,59.58155952799772,65.3593184960693,65.72210484673145,5.7299999999999995,7.164285714285714,7.492857142857143,0.0,0.03928571428571427,0.060000000000000005
